Z_SCORE	ID_STUDY	GENE_NAME
-0.119	377	CPNE1
-0.243	377	CPNE2
-0.053	377	CPNE3
-0.14300000000000002	377	CPNE4
-0.237	377	CPNE5
-0.197	377	CPNE6
-0.413	377	CPNE7
-0.07400000000000001	377	CPNE8
-0.263	377	CPNE9
-0.514	377	CPO
-0.263	377	CPOX
-0.369	377	CPPED1
-0.248	377	CPS1
-0.111	377	CPSF2
-0.068	377	CPSF3
0.011	377	CPSF3L
-0.14	377	CPSF4
-0.125	377	CPSF4L
-0.085	377	CPSF6
-0.102	377	CPSF7
-0.091	377	CPT1A
-0.102	377	CPT1B
-0.259	377	CPT1C
-0.063	377	CPT2
-0.413	377	CPVL
-0.117	377	CPXCR1
-0.294	377	CPXM1
-0.475	377	CPXM2
-0.368	377	CPZ
-0.382	377	CR1
-0.358	377	CR1L
-0.271	377	CR2
-0.318	377	CRABP1
-0.28600000000000003	377	CRABP2
-0.188	377	CRADD
-0.161	377	CRAMP1L
-0.13699999999999998	377	CRAT
-0.241	377	CRB1
-0.319	377	CRB2
-0.263	377	CRB3
-0.135	377	CRBN
-0.105	377	CRCP
-0.138	377	CRCT1
-0.121	377	CREB1
-0.065	377	CREB3
-0.29	377	CREB3L1
-0.132	377	CREB3L2
-0.228	377	CREB3L3
-0.175	377	CREB3L4
-0.38	377	CREB5
0.034	377	CREBBP
-0.199	377	CREBL2
-0.063	377	CREBZF
-0.208	377	CREG1
-0.232	377	CREG2
-0.255	377	CRELD1
-0.236	377	CRELD2
-0.228	377	CREM
-0.28300000000000003	377	CRH
-0.157	377	CRHBP
-0.279	377	CRHR1
-0.124	377	CRHR2
-0.259	377	CRIM1
-0.33	377	CRIP1
-0.33	377	CRIP2
-0.415	377	CRIP3
-0.253	377	CRIPAK
-0.157	377	CRIPT
-0.105	377	CRISP1
-0.289	377	CRISP2
-0.282	377	CRISP3
-0.204	377	CRISPLD1
-0.337	377	CRISPLD2
-0.206	377	CRK
-0.013	377	CRKL
-0.306	377	CRLF1
-0.421	377	CRLF2
0.0	377	CRLF3
-0.19	377	CRLS1
-0.392	377	CRMP1
0.006999999999999999	377	CRNKL1
-0.28	377	CRNN
-0.131	377	CROCC
-0.127	377	CROT
-0.418	377	CRP
-0.255	377	CRTAC1
-0.366	377	CRTAM
-0.149	377	CRTAP
-0.12	377	CRTC1
-0.102	377	CRTC2
-0.138	377	CRTC3
-0.285	377	CRX
-0.076	377	CRY1
-0.07400000000000001	377	CRY2_ENST00000443527
-0.37	377	CRYAA
-0.272	377	CRYAB
-0.307	377	CRYBA1
0.0	377	CRYBA2
-0.203	377	CRYBA4
-0.322	377	CRYBB1
-0.229	377	CRYBB2
-0.193	377	CRYBB3
-0.29	377	CRYBG3
0.0	377	CRYGA
-0.078	377	CRYGB
-0.077	377	CRYGC
-0.325	377	CRYGD
-0.56	377	CRYGN
-0.114	377	CRYGS
-0.155	377	CRYL1
-0.265	377	CRYM
-0.228	377	CRYZ
0.051	377	CRYZL1
-0.106	377	CS
-0.097	377	CSAD_ENST00000267085
0.0	377	CSAG1
-0.116	377	CSAG2
-0.188	377	CSDA
-0.188	377	CSDC2
-0.016	377	CSDE1
-0.125	377	CSE1L
-0.195	377	CSF1
-0.278	377	CSF1R
-0.177	377	CSF2
-0.317	377	CSF2RA
-0.274	377	CSF2RB
-0.285	377	CSF3
-0.309	377	CSF3R
-0.316	377	CSGALNACT1
-0.158	377	CSGALNACT2
-0.08800000000000001	377	CSHL1
-0.445	377	CSMD2
-0.151	377	CSMD3
-0.325	377	CSN1S1
0.0	377	CSN2
0.0	377	CSN3
-0.16	377	CSNK1A1
-0.224	377	CSNK1A1L
-0.183	377	CSNK1E
-0.132	377	CSNK1G2
-0.1	377	CSNK1G3
0.078	377	CSNK2A1
-0.154	377	CSNK2B
-0.244	377	CSPG4
-0.212	377	CSPG5
-0.035	377	CSPP1
-0.233	377	CSRNP1
-0.118	377	CSRNP2
-0.43	377	CSRNP3
-0.161	377	CSRP1
-0.32	377	CSRP2
-0.068	377	CSRP2BP
-0.18600000000000005	377	CSRP3
-0.108	377	CST1
0.0	377	CST11
0.0	377	CST2
-0.4	377	CST3
0.0	377	CST4
-0.17	377	CST5
-0.307	377	CST6
-0.339	377	CST7
-0.081	377	CST8
-0.26	377	CST9
-0.161	377	CST9L
-0.36	377	CSTA
-0.141	377	CSTB
-0.042	377	CSTF1
0.223	377	CSTF2
0.023	377	CSTF2T
-0.115	377	CSTF3
-0.079	377	CSTL1
-0.161	377	CT45A4
-0.235	377	CT45A5
0.0	377	CT47A1
0.0	377	CT47A6
0.0	377	CT47A7
0.0	377	CT47A9
0.0	377	CT47B1
-0.097	377	CT62
-0.149	377	CTAG1B
-0.12	377	CTAG2
-0.217	377	CTAGE1
-0.264	377	CTAGE4
-0.046	377	CTAGE5
-0.315	377	CTAGE9
-0.159	377	CTBP1
0.073	377	CTBP2
-0.222	377	CTBS
-0.136	377	CTCF
-0.18	377	CTCFL
-0.219	377	CTDP1
-0.166	377	CTDSP1
0.005	377	CTDSP2
-0.168	377	CTDSPL
-0.184	377	CTDSPL2
-0.257	377	CTF1
-0.232	377	CTGF
-0.263	377	CTH
-0.26	377	CTHRC1
-0.344	377	CTLA4
0.036000000000000004	377	CTNNA1
-0.243	377	CTNNA3
-0.181	377	CTNNAL1
-0.126	377	CTNNB1
-0.273	377	CTNNBIP1
-0.175	377	CTNNBL1
-0.096	377	CTNND1
-0.095	377	CTNND2
-0.227	377	CTNS
-0.097	377	CTPS2
0.068	377	CTR9
-0.112	377	CTRB1
-0.08900000000000001	377	CTRB2
-0.466	377	CTRC
-0.136	377	CTRL
-0.235	377	CTSA
-0.302	377	CTSB
-0.181	377	CTSC
-0.378	377	CTSD
-0.23	377	CTSE
-0.285	377	CTSF
-0.364	377	CTSG
-0.313	377	CTSH
-0.274	377	CTSL1
-0.301	377	CTSL2
0.0	377	CTSL3
-0.206	377	CTSO
-0.397	377	CTSS
-0.33	377	CTSW
-0.3720000000000001	377	CTSZ
-0.284	377	CTTN
-0.248	377	CTTNBP2
-0.219	377	CTTNBP2NL
-0.117	377	CTU1
-0.06	377	CTU2
-0.335	377	CTXN1
-0.29	377	CTXN2
-0.155	377	CTXN3
-0.324	377	CUBN
-0.325	377	CUEDC1
-0.138	377	CUEDC2
-0.111	377	CUL1
-0.051	377	CUL2
-0.107	377	CUL3
-0.104	377	CUL4A
-0.04	377	CUL4B
-0.078	377	CUL5
0.073	377	CUL7
-0.002	377	CUL9
-0.189	377	CUTA
-0.205	377	CUTC
-0.16699999999999998	377	CUX1
-0.421	377	CUX2
-0.183	377	CUZD1
-0.129	377	CWC22
-0.211	377	CWC27
-0.152	377	CWF19L1
-0.106	377	CWF19L2
-0.079	377	CWH43
-0.518	377	CX3CL1
-0.381	377	CX3CR1
-0.235	377	CXADR
-0.28300000000000003	377	CXCL1
-0.282	377	CXCL10
-0.31	377	CXCL11
-0.383	377	CXCL12
-0.318	377	CXCL13
-0.324	377	CXCL14
-0.287	377	CXCL16
-0.188	377	CXCL17
-0.313	377	CXCL2
-0.287	377	CXCL3
-0.165	377	CXCL5
-0.326	377	CXCL6
-0.199	377	CXCL9
-0.285	377	CXCR1
-0.326	377	CXCR2
-0.397	377	CXCR3
-0.287	377	CXCR4
-0.24	377	CXCR5
-0.205	377	CXCR6
-0.07400000000000001	377	CXXC1
-0.304	377	CXXC4
-0.161	377	CXXC5
0.0	377	CXorf1
-0.32	377	CXorf21
-0.13699999999999998	377	CXorf22
-0.085	377	CXorf23
-0.157	377	CXorf26
0.0	377	CXorf27
-0.15	377	CXorf30_ENST00000378657
-0.411	377	CXorf36
-0.369	377	CXorf38
-0.004	377	CXorf40A
0.126	377	CXorf40B
-0.118	377	CXorf41
-0.42	377	CXorf48
-0.087	377	CXorf56
-0.287	377	CXorf57
-0.337	377	CXorf58
-0.14300000000000002	377	CXorf59
0.0	377	CXorf61
-0.375	377	CXorf65
0.0	377	CXorf66
-0.175	377	CYB561
-0.051	377	CYB561D1
-0.14400000000000002	377	CYB561D2
-0.209	377	CYB5A
-0.221	377	CYB5B
-0.282	377	CYB5D1
-0.341	377	CYB5D2
-0.02	377	CYB5R1
-0.238	377	CYB5R2
-0.071	377	CYB5R3
-0.194	377	CYB5R4
-0.129	377	CYB5RL
-0.214	377	CYBA
-0.173	377	CYBASC3
-0.316	377	CYBB
-0.14400000000000002	377	CYBRD1
-0.093	377	CYC1
-0.312	377	CYCS
-0.317	377	CYGB
-0.059	377	CYHR1
-0.165	377	CYLC1
-0.081	377	CYLC2
-0.102	377	CYLD
-0.17800000000000002	377	CYP11A1
-0.275	377	CYP11B1
0.0	377	CYP11B2
-0.47	377	CYP17A1
-0.253	377	CYP19A1
-0.287	377	CYP1A1
-0.371	377	CYP1A2
-0.354	377	CYP1B1
-0.188	377	CYP20A1
-0.282	377	CYP21A2
-0.281	377	CYP24A1
-0.293	377	CYP26A1
-0.154	377	CYP26B1
-0.309	377	CYP26C1
-0.381	377	CYP27A1
-0.321	377	CYP27B1
-0.162	377	CYP27C1
-0.117	377	CYP2A13
-0.206	377	CYP2A6
-0.228	377	CYP2A7
-0.171	377	CYP2B6
-0.4370000000000001	377	CYP2B7P1
-0.161	377	CYP2C18
-0.146	377	CYP2C19
-0.414	377	CYP2C8
-0.16	377	CYP2C9
-0.214	377	CYP2D6
-0.208	377	CYP2D7P1
-0.421	377	CYP2E1
-0.345	377	CYP2F1
-0.336	377	CYP2J2
-0.109	377	CYP2R1
-0.425	377	CYP2S1
-0.294	377	CYP2U1
-0.17600000000000002	377	CYP2W1
-0.297	377	CYP39A1
-0.319	377	CYP3A4
-0.361	377	CYP3A43
-0.232	377	CYP3A5
-0.249	377	CYP3A7
-0.331	377	CYP46A1
-0.412	377	CYP4A11
-0.28600000000000003	377	CYP4A22
-0.19	377	CYP4B1
-0.362	377	CYP4F11
-0.225	377	CYP4F12
-0.464	377	CYP4F2
-0.221	377	CYP4F22
-0.321	377	CYP4F3
-0.158	377	CYP4F8
-0.183	377	CYP4V2
-0.318	377	CYP4X1
-0.34700000000000003	377	CYP4Z1
-0.196	377	CYP51A1
-0.602	377	CYP7A1
-0.394	377	CYP7B1
-0.398	377	CYP8B1
-0.231	377	CYR61
-0.474	377	CYS1
-0.03	377	CYSLTR1
-0.337	377	CYSLTR2
-0.199	377	CYTH1
-0.244	377	CYTH2
-0.189	377	CYTH3
-0.14800000000000002	377	CYTH4
-0.232	377	CYTIP
-0.308	377	CYTL1
-0.302	377	CYYR1
-0.196	377	D2HGDH
-0.273	377	D4S234E
-0.199	377	DAAM1
-0.163	377	DAAM2
-0.14	377	DAB1_ENST00000371231
-0.158	377	DAB2
-0.345	377	DAB2IP
-0.204	377	DACH2
-0.327	377	DACT1
-0.211	377	DACT2
-0.238	377	DAD1
-0.183	377	DAG1
-0.322	377	DAGLA
-0.244	377	DAGLB
-0.14800000000000002	377	DAK
-0.26	377	DALRD3
-0.23	377	DAND5
-0.327	377	DAO
0.0	377	DAOA
-0.17	377	DAP
-0.073	377	DAP3
-0.295	377	DAPK1
-0.306	377	DAPK2
-0.03	377	DAPK3
-0.378	377	DAPL1
-0.103	377	DAPP1
-0.211	377	DARC
-0.18	377	DARS
-0.141	377	DARS2
0.068	377	DAXX
-0.159	377	DAZAP1
-0.212	377	DAZAP2
-0.341	377	DAZL
-0.183	377	DBC1_ENST00000373964
-0.205	377	DBF4
-0.042	377	DBF4B
-0.324	377	DBH
-0.16699999999999998	377	DBI
-0.254	377	DBN1
-0.29600000000000004	377	DBNDD1
-0.307	377	DBNDD2
-0.269	377	DBNL
-0.211	377	DBP
-0.051	377	DBR1
-0.142	377	DBT
-0.103	377	DBX1
-0.08199999999999999	377	DBX2
-0.131	377	DCAF10
-0.046	377	DCAF12
-0.157	377	DCAF12L1
-0.174	377	DCAF12L2
0.031	377	DCAF13
-0.001	377	DCAF15
-0.058	377	DCAF16
-0.051	377	DCAF17
-0.069	377	DCAF4
-0.213	377	DCAF4L1
-0.086	377	DCAF4L2
0.026	377	DCAF5
-0.043	377	DCAF6
0.087	377	DCAF8
-0.161	377	DCAF8L1
-0.111	377	DCAF8L2_ENST00000451261
-0.081	377	DCAKD
-0.236	377	DCBLD1
-0.33	377	DCBLD2
-0.374	377	DCC
0.0	377	DCD
-0.369	377	DCDC1
-0.217	377	DCDC2
-0.298	377	DCDC2B
-0.461	377	DCHS1
-0.128	377	DCHS2
-0.199	377	DCK
-0.396	377	DCLK1
-0.398	377	DCLK2
-0.317	377	DCLK3
-0.044	377	DCLRE1A
-0.139	377	DCLRE1B
-0.17	377	DCLRE1C
-0.407	377	DCN
-0.049	377	DCP1A
-0.054000000000000006	377	DCP1B
-0.162	377	DCP2
-0.043	377	DCPS
-0.474	377	DCST1
-0.28	377	DCST2
-0.34	377	DCT
-0.036000000000000004	377	DCTD
0.011	377	DCTN1
-0.069	377	DCTN2
-0.219	377	DCTN3
-0.294	377	DCTN4
0.0	377	DCTN5
-0.16399999999999998	377	DCTN6
-0.197	377	DCTPP1
-0.189	377	DCUN1D1
-0.136	377	DCUN1D2
-0.285	377	DCUN1D3
-0.093	377	DCUN1D4
-0.14300000000000002	377	DCUN1D5
-0.208	377	DCX
-0.251	377	DCXR
-0.122	377	DDA1
-0.3670000000000001	377	DDAH1
-0.245	377	DDAH2
0.02	377	DDB1
-0.251	377	DDB2
-0.349	377	DDC
-0.083	377	DDHD1
-0.043	377	DDHD2
-0.475	377	DDI1
-0.16399999999999998	377	DDI2
-0.156	377	DDIT3
-0.337	377	DDIT4
-0.392	377	DDIT4L
-0.329	377	DDN_ENST00000421952
-0.244	377	DDO
-0.259	377	DDOST
-0.383	377	DDR1
-0.263	377	DDR2
-0.08800000000000001	377	DDRGK1
-0.2	377	DDT
-0.18	377	DDTL
-0.033	377	DDX1
-0.051	377	DDX10
-0.041	377	DDX11
-0.198	377	DDX12
0.08199999999999999	377	DDX17
-0.114	377	DDX18
-0.07	377	DDX20
-0.246	377	DDX21
-0.112	377	DDX23
-0.094	377	DDX24
-0.284	377	DDX25
0.092	377	DDX26B
-0.067	377	DDX27
-0.17600000000000002	377	DDX28
-0.006	377	DDX31
-0.611	377	DDX3X
-0.38	377	DDX4
0.034	377	DDX42
-0.35100000000000003	377	DDX43
-0.239	377	DDX46
-0.107	377	DDX47
-0.094	377	DDX49
-0.061	377	DDX5
-0.039	377	DDX50
-0.051	377	DDX51
-0.165	377	DDX53
-0.049	377	DDX54
-0.004	377	DDX55
-0.142	377	DDX56
-0.063	377	DDX58
0.031	377	DDX59_ENST00000331314
-0.049	377	DDX6
-0.207	377	DDX60
-0.236	377	DDX60L
-0.12	377	DEAF1
-0.14	377	DEC1
-0.172	377	DECR1
-0.236	377	DECR2
0.03	377	DEDD
-0.141	377	DEDD2
-0.103	377	DEF6
-0.191	377	DEF8
-0.2	377	DEFA1B
-0.2	377	DEFA4
-0.078	377	DEFA5
-0.205	377	DEFA6
-0.198	377	DEFB1
-0.091	377	DEFB103B
0.0	377	DEFB104B
0.0	377	DEFB105B
0.0	377	DEFB106B
-0.215	377	DEFB108B
0.0	377	DEFB111
0.0	377	DEFB112
0.0	377	DEFB113
0.0	377	DEFB114
0.0	377	DEFB115
0.0	377	DEFB116
0.0	377	DEFB118
0.0	377	DEFB119
0.0	377	DEFB121
0.0	377	DEFB123
0.0	377	DEFB124
-0.159	377	DEFB125
-0.078	377	DEFB126
-0.081	377	DEFB127
-0.075	377	DEFB128
-0.156	377	DEFB129
0.0	377	DEFB130
0.0	377	DEFB131
-0.281	377	DEFB132
0.0	377	DEFB134
0.0	377	DEFB135
-0.083	377	DEFB136
0.0	377	DEFB4A
-0.199	377	DEGS1
-0.293	377	DEGS2
-0.095	377	DEK
-0.065	377	DEM1
-0.156	377	DENND1A
-0.071	377	DENND1C
-0.375	377	DENND2A
-0.227	377	DENND2C
-0.174	377	DENND2D
-0.056	377	DENND3
-0.159	377	DENND4A
-0.061	377	DENND4B
-0.029	377	DENND4C_ENST00000380424
0.014	377	DENND5A
-0.207	377	DENND5B
-0.218	377	DENR
-0.335	377	DEPDC1
-0.206	377	DEPDC1B
-0.059	377	DEPDC4
-0.07	377	DEPDC5
-0.335	377	DEPDC7
-0.052000000000000005	377	DERA
-0.039	377	DERL1
-0.32	377	DERL2
-0.313	377	DERL3
-0.28600000000000003	377	DES
-0.103	377	DET1
-0.23	377	DEXI
-0.12	377	DFFA
-0.124	377	DFFB
-0.378	377	DFNA5
-0.302	377	DFNB31
-0.248	377	DFNB59
0.017	377	DGAT1
-0.275	377	DGAT2
-0.331	377	DGAT2L6
-0.125	377	DGCR14
0.002	377	DGCR2
-0.28	377	DGCR6
-0.191	377	DGCR6L
0.126	377	DGCR8
-0.207	377	DGKA
-0.15	377	DGKB
-0.16	377	DGKD
-0.225	377	DGKE
-0.292	377	DGKG
-0.408	377	DGKH
-0.106	377	DGKI
-0.415	377	DGKK
-0.11	377	DGKQ
-0.086	377	DGKZ
-0.23	377	DGUOK
-0.32	377	DHCR24
-0.194	377	DHCR7
-0.101	377	DHDDS
-0.556	377	DHDH
-0.219	377	DHFR
-0.104	377	DHFRL1
-0.284	377	DHH
-0.102	377	DHODH
-0.153	377	DHPS
-0.129	377	DHRS1
-0.109	377	DHRS12
-0.16	377	DHRS13
-0.4320000000000001	377	DHRS2
-0.295	377	DHRS3
-0.217	377	DHRS4
-0.13699999999999998	377	DHRS4L2
-0.11	377	DHRS7
-0.239	377	DHRS7B
0.0	377	DHRS7C
-0.335	377	DHRS9
-0.17800000000000002	377	DHRSX
-0.269	377	DHTKD1
-0.003	377	DHX15
0.115	377	DHX16
-0.128	377	DHX29
-0.064	377	DHX30
0.062	377	DHX32
-0.106	377	DHX33
-0.035	377	DHX34
-0.034	377	DHX35
-0.001	377	DHX36
-0.008	377	DHX37
-0.005	377	DHX38
-0.071	377	DHX40
-0.056	377	DHX57
-0.158	377	DHX58
0.012	377	DHX8
-0.071	377	DHX9
-0.14400000000000002	377	DIABLO
-0.189	377	DIAPH1
-0.173	377	DIAPH2
-0.181	377	DIAPH3
-0.061	377	DICER1
-0.05	377	DIDO1
-0.128	377	DIO1
-0.17600000000000002	377	DIO2
-0.213	377	DIO3
-0.112	377	DIP2A
0.025	377	DIP2B
-0.236	377	DIP2C
-0.373	377	DIRAS1
-0.262	377	DIRAS2
-0.384	377	DIRAS3
-0.131	377	DIRC1
-0.194	377	DIRC2
-0.027000000000000003	377	DIS3
-0.051	377	DIS3L
-0.029	377	DIS3L2
-0.212	377	DISC1
-0.14	377	DISP1
-0.224	377	DISP2
-0.27	377	DIXDC1
0.114	377	DKC1
-0.34700000000000003	377	DKFZP564O0823
-0.11	377	DKK1
-0.4	377	DKK2
-0.213	377	DKK3
-0.483	377	DKK4
-0.309	377	DKKL1
-0.058	377	DLAT
-0.276	377	DLC1
-0.08800000000000001	377	DLD
-0.328	377	DLEC1
-0.231	377	DLEU1
-0.211	377	DLEU2L
-0.36	377	DLEU7
0.012	377	DLG1
-0.269	377	DLG2
-0.34700000000000003	377	DLG3
-0.104	377	DLG4_ENST00000302955
-0.255	377	DLG5
-0.28600000000000003	377	DLGAP1
-0.29100000000000004	377	DLGAP2
-0.268	377	DLGAP3
-0.181	377	DLGAP4
-0.208	377	DLGAP5
-0.202	377	DLK1
-0.211	377	DLK2
-0.392	377	DLL1
-0.17	377	DLL3
-0.24	377	DLL4
-0.062	377	DLST
-0.202	377	DLX1
-0.257	377	DLX2
-0.267	377	DLX3
-0.231	377	DLX4
-0.397	377	DLX5
-0.369	377	DLX6
-0.017	377	DMAP1
-0.13	377	DMBT1
-0.365	377	DMBX1
-0.198	377	DMC1
-0.38	377	DMD
-0.35200000000000004	377	DMGDH
-0.15	377	DMKN
-0.339	377	DMP1
-0.313	377	DMPK
-0.292	377	DMRT1
-0.173	377	DMRT2
-0.129	377	DMRT3
-0.174	377	DMRTA1
-0.289	377	DMRTA2
0.0	377	DMRTB1
-0.59	377	DMRTC1B
-0.313	377	DMRTC2
-0.015	377	DMTF1
-0.201	377	DMWD
-0.14800000000000002	377	DMXL1
-0.355	377	DMXL2
-0.042	377	DNA2L
-0.193	377	DNAH10_ENST00000409039
-0.29100000000000004	377	DNAH11
-0.259	377	DNAH12L
-0.16399999999999998	377	DNAH17_ENST00000389840
-0.077	377	DNAH1_ENST00000420323
-0.188	377	DNAH2
-0.309	377	DNAH3
-0.334	377	DNAH5
-0.366	377	DNAH6
-0.28	377	DNAH7
-0.212	377	DNAH8_ENST00000373278
-0.267	377	DNAH9
-0.44	377	DNAI1
-0.361	377	DNAI2
-0.122	377	DNAJA1
-0.218	377	DNAJA2
-0.014	377	DNAJA3
-0.273	377	DNAJA4
-0.23	377	DNAJB1
-0.133	377	DNAJB11
-0.177	377	DNAJB12
-0.325	377	DNAJB13
-0.07	377	DNAJB14_ENST00000442697
-0.14400000000000002	377	DNAJB2
-0.263	377	DNAJB4
-0.237	377	DNAJB5
-0.25	377	DNAJB6
-0.233	377	DNAJB7
-0.359	377	DNAJB8
-0.28300000000000003	377	DNAJB9
-0.315	377	DNAJC1
-0.197	377	DNAJC10
-0.156	377	DNAJC11
-0.41	377	DNAJC12
-0.123	377	DNAJC13_ENST00000260818
-0.103	377	DNAJC14
-0.066	377	DNAJC15
-0.077	377	DNAJC16
-0.028	377	DNAJC17
-0.2	377	DNAJC18
-0.138	377	DNAJC19
-0.071	377	DNAJC21
-0.396	377	DNAJC22
-0.012	377	DNAJC24
-0.18	377	DNAJC25
-0.201	377	DNAJC25-GNG10
-0.14400000000000002	377	DNAJC27
-0.133	377	DNAJC28
-0.185	377	DNAJC3
-0.16	377	DNAJC30
-0.17600000000000002	377	DNAJC4
-0.16899999999999998	377	DNAJC5
-0.118	377	DNAJC5B
-0.116	377	DNAJC5G
-0.28600000000000003	377	DNAJC6
0.019	377	DNAJC7
-0.25	377	DNAJC8
-0.135	377	DNAJC9
-0.212	377	DNAL1
-0.119	377	DNAL4
-0.253	377	DNALI1
-0.326	377	DNAPTP6
-0.21	377	DNASE1
-0.195	377	DNASE1L1
-0.298	377	DNASE1L2
-0.463	377	DNASE1L3
-0.129	377	DNASE2
-0.523	377	DNASE2B
-0.132	377	DND1
-0.31	377	DNER
-0.195	377	DNLZ
-0.35100000000000003	377	DNM1
0.052000000000000005	377	DNM1L
0.049	377	DNM2
-0.3	377	DNM3
-0.13	377	DNMBP
-0.069	377	DNMT1
-0.098	377	DNMT3A
-0.134	377	DNMT3B
-0.513	377	DNMT3L
-0.033	377	DNPEP
-0.369	377	DNTT
-0.127	377	DNTTIP1
-0.16399999999999998	377	DNTTIP2
-0.317	377	DOC2A
-0.386	377	DOC2B
-0.392	377	DOCK1
-0.086	377	DOCK10
-0.053	377	DOCK11
-0.092	377	DOCK2
-0.28800000000000003	377	DOCK3
-0.385	377	DOCK4_ENST00000437633
-0.058	377	DOCK5
-0.337	377	DOCK6
0.002	377	DOCK7
-0.043	377	DOCK8
-0.384	377	DOCK9_ENST00000448493
-0.083	377	DOHH
-0.152	377	DOK1
-0.329	377	DOK2
-0.224	377	DOK3
-0.19	377	DOK4
-0.312	377	DOK5
-0.342	377	DOK6
-0.29600000000000004	377	DOK7
-0.028	377	DOLK
-0.037000000000000005	377	DOLPP1
-0.26	377	DOM3Z
-0.086	377	DONSON
-0.084	377	DOPEY1
-0.078	377	DOPEY2
-0.18600000000000005	377	DOT1L_ENST00000398665
0.035	377	DPAGT1
-0.232	377	DPCD
-0.32299999999999995	377	DPCR1
-0.26	377	DPEP1
-0.221	377	DPEP2
-0.202	377	DPEP3
-0.253	377	DPF1
0.014	377	DPF2
-0.299	377	DPF3_ENST00000541685
-0.159	377	DPH1
-0.104	377	DPH2
-0.158	377	DPH3
-0.15	377	DPH3B
-0.129	377	DPH5
-0.122	377	DPM1
-0.243	377	DPM2
-0.107	377	DPM3
-0.369	377	DPP10
-0.045	377	DPP3
-0.384	377	DPP4
-0.204	377	DPP6
-0.271	377	DPP7
-0.193	377	DPP8
-0.032	377	DPP9
-0.222	377	DPPA2
-0.23	377	DPPA3
-0.312	377	DPPA4
-0.185	377	DPPA5
-0.17800000000000002	377	DPRX
-0.328	377	DPT
-0.085	377	DPY19L1
-0.31	377	DPY19L2
-0.053	377	DPY19L3
0.066	377	DPY19L4
-0.129	377	DPY30
-0.281	377	DPYD
-0.452	377	DPYS
-0.251	377	DPYSL2
-0.299	377	DPYSL3
-0.293	377	DPYSL4
-0.168	377	DPYSL5
-0.278	377	DQX1
-0.12	377	DR1
-0.268	377	DRAM1
-0.206	377	DRAM2
-0.14800000000000002	377	DRAP1
-0.361	377	DRD1
-0.318	377	DRD2
-0.307	377	DRD3
-0.29600000000000004	377	DRD4
-0.37	377	DRD5
-0.043	377	DRG1
-0.151	377	DRG2
-0.071	377	DRGX
-0.191	377	DRP2
-0.404	377	DSC1
-0.271	377	DSC3
-0.182	377	DSCAM
-0.226	377	DSCAML1
-0.035	377	DSCC1
0.019	377	DSCR3
-0.085	377	DSCR4
-0.39	377	DSCR6
-0.08199999999999999	377	DSCR8
-0.124	377	DSE
-0.396	377	DSEL
-0.097	377	DSG1
-0.355	377	DSG2
-0.192	377	DSG3
-0.076	377	DSG4
-0.128	377	DSN1
-0.338	377	DSP
-0.44	377	DSPP
-0.395	377	DST
-0.173	377	DSTN
-0.118	377	DSTYK_ENST00000367162
-0.116	377	DTD1
-0.282	377	DTHD1
-0.115	377	DTL
-0.429	377	DTNA
-0.255	377	DTNB
-0.242	377	DTNBP1
-0.116	377	DTWD1
-0.263	377	DTWD2
-0.239	377	DTX1
-0.084	377	DTX2
-0.329	377	DTX3
-0.09	377	DTX3L
-0.249	377	DTX4
-0.14	377	DTYMK
-0.281	377	DUOX1
-0.28800000000000003	377	DUOX2
-0.34700000000000003	377	DUOXA1
-0.4320000000000001	377	DUOXA2
-0.246	377	DUPD1
-0.141	377	DUS1L
-0.153	377	DUS2L
-0.08900000000000001	377	DUS3L
-0.126	377	DUS4L
-0.258	377	DUSP1
-0.26	377	DUSP10
-0.15	377	DUSP11
-0.133	377	DUSP12
-0.379	377	DUSP13
-0.397	377	DUSP15
-0.196	377	DUSP16
-0.174	377	DUSP18
-0.261	377	DUSP19
-0.219	377	DUSP2
-0.233	377	DUSP21
-0.108	377	DUSP22
-0.257	377	DUSP23
-0.135	377	DUSP26
-0.452	377	DUSP27
-0.101	377	DUSP28
-0.127	377	DUSP3
-0.226	377	DUSP4
-0.282	377	DUSP5
-0.261	377	DUSP6
-0.263	377	DUSP7
-0.147	377	DUSP8
-0.526	377	DUSP9
-0.06	377	DUT
0.0	377	DUX4L1
-0.138	377	DUXA
-0.172	377	DVL1
-0.13699999999999998	377	DVL2
-0.324	377	DYDC1
-0.529	377	DYDC2
-0.086	377	DYM
0.042	377	DYNC1H1
-0.242	377	DYNC1I1
-0.092	377	DYNC1I2
-0.16899999999999998	377	DYNC1LI1
-0.086	377	DYNC1LI2
-0.329	377	DYNC2H1
-0.133	377	DYNC2LI1
-0.183	377	DYNLL1
-0.19	377	DYNLL2
-0.239	377	DYNLRB1
-0.305	377	DYNLRB2
-0.212	377	DYNLT1
-0.276	377	DYNLT3
0.066	377	DYRK1A
-0.154	377	DYRK1B
-0.133	377	DYRK2
-0.195	377	DYRK3
-0.189	377	DYRK4
-0.325	377	DYSF
-0.276	377	DYTN
-0.35700000000000004	377	DYX1C1
-0.3720000000000001	377	DZIP1
-0.385	377	DZIP1L
-0.077	377	DZIP3
-0.135	377	E2F1
-0.27	377	E2F2
-0.002	377	E2F3
-0.161	377	E2F4
-0.112	377	E2F5
-0.058	377	E2F6
-0.337	377	E2F7
-0.28	377	E2F8
-0.048	377	E4F1
-0.179	377	EAF1
